APPENDIX 1 - MEDICATION LIST,,,,,,,
category,name,din,drugname,routeadm,strngth,subclnam,DDD
Metformin,METFORMIN HCL &SAXAGLIPTIN,2389169,METFORMIN HCL &SAXAGLIPTIN,FC TAB,500MG/2.5MG,ORAL ANTI-GLYCEMICS,1
Metformin,METFORMIN HCL &SAXAGLIPTIN,2389185,METFORMIN HCL &SAXAGLIPTIN,FC TAB,1000MG/2.5MG,ORAL ANTI-GLYCEMICS,1
Metformin,METFORMIN HCL &SAXAGLIPTIN,2389177,METFORMIN HCL &SAXAGLIPTIN,FC TAB,850MG/2.5MG,ORAL ANTI-GLYCEMICS,1
Metformin,METFORMIN HCL &SITAGLIPTIN PHOSPHATE,2333856,METFORMIN HCL & SITAGLIPTIN PHOSPHATE,TAB,500MG/50MG,ORAL ANTI-GLYCEMICS,1
Metformin,METFORMIN HCL &SITAGLIPTIN PHOSPHATE,2333864,METFORMIN HCL & SITAGLIPTIN PHOSPHATE,TAB,850MG/50MG,ORAL ANTI-GLYCEMICS,1
Metformin,METFORMIN HCL &SITAGLIPTIN PHOSPHATE,2333872,METFORMIN HCL & SITAGLIPTIN PHOSPHATE,TAB,1000MG/50MG,ORAL ANTI-GLYCEMICS,1
Metformin,METFORMIN HCL &SITAGLIPTIN PHOSPHATE,2416794,METFORMIN HCL & SITAGLIPTIN PHOSPHATE,ER TAB,1000MG/50MG,ORAL ANTI-GLYCEMICS,1
Metformin,METFORMIN HCL &SITAGLIPTIN PHOSPHATE,2416786,METFORMIN HCL & SITAGLIPTIN PHOSPHATE,ER TAB,500MG/50MG,ORAL ANTI-GLYCEMICS,1
Metformin,METFORMIN HCL &SITAGLIPTIN PHOSPHATE,2416808,METFORMIN HCL & SITAGLIPTIN PHOSPHATE,ER TAB,1000MG/100MG,ORAL ANTI-GLYCEMICS,1
PPI,OMEPRAZOLE,219091,OMEPRAZOLE,DR TAB,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,903299,OMEPRAZOLE,O/PWS,NOT AVLE,PROTON PUMP INHIBITORS,NOT RELEVANT
PPI,OMEPRAZOLE,990231,OMEPRAZOLE,O/L,NOT AVLE,PROTON PUMP INHIBITORS,NOT RELEVANT
PPI,OMEPRAZOLE,990328,OMEPRAZOLE,O/L,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2016788,OMEPRAZOLE,CAP,40MG,PROTON PUMP INHIBITORS,2
PPI,OMEPRAZOLE,2238391,OMEPRAZOLE,TAB SR,40MG,PROTON PUMP INHIBITORS,2
PPI,OMEPRAZOLE,2242461,OMEPRAZOLE,TAB,10MG,PROTON PUMP INHIBITORS,0.5
PPI,OMEPRAZOLE,2242462,OMEPRAZOLE,TAB,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2245059,OMEPRAZOLE,CAP,40MG,PROTON PUMP INHIBITORS,2
PPI,OMEPRAZOLE,2260859,OMEPRAZOLE,TAB SR,10MG,PROTON PUMP INHIBITORS,0.5
PPI,OMEPRAZOLE,2295407,OMEPRAZOLE,TAB DR,10MG,PROTON PUMP INHIBITORS,0.5
PPI,OMEPRAZOLE,2296438,OMEPRAZOLE,CAP SR,10MG,PROTON PUMP INHIBITORS,0.5
PPI,OMEPRAZOLE,2310252,OMEPRAZOLE,TAB DR,10MG,PROTON PUMP INHIBITORS,0.5
PPI,OMEPRAZOLE,2320843,OMEPRAZOLE,CAP DR,10MG,PROTON PUMP INHIBITORS,0.5
PPI,OMEPRAZOLE,2329425,OMEPRAZOLE,CAP DR,10MG,PROTON PUMP INHIBITORS,0.5
PPI,OMEPRAZOLE,2331764,OMEPRAZOLE,TAB DR,10MG,PROTON PUMP INHIBITORS,0.5
PPI,OMEPRAZOLE,2331772,OMEPRAZOLE,TAB DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2333430,OMEPRAZOLE,TAB,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2335220,OMEPRAZOLE,CAP DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2339927,OMEPRAZOLE,CAP DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2340100,OMEPRAZOLE,CAP DR,10MG,PROTON PUMP INHIBITORS,0.5
PPI,OMEPRAZOLE,2340119,OMEPRAZOLE,CAP DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2358050,OMEPRAZOLE,TAB DR,10MG,PROTON PUMP INHIBITORS,0.5
PPI,OMEPRAZOLE,2358069,OMEPRAZOLE,TAB DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2364352,OMEPRAZOLE,CAP DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2372258,OMEPRAZOLE,CAP DR,10MG,PROTON PUMP INHIBITORS,0.5
PPI,OMEPRAZOLE,2372274,OMEPRAZOLE,CAP DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2385384,OMEPRAZOLE,CAP DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2402416,OMEPRAZOLE,DR TAB,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2411857,OMEPRAZOLE,DR CAP,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2422212,OMEPRAZOLE,DR CAP,10MG,PROTON PUMP INHIBITORS,0.5
PPI,OMEPRAZOLE,2422220,OMEPRAZOLE,DR CAP,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2435683,OMEPRAZOLE,DR CAP,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2438968,OMEPRAZOLE,DR CAP,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2439018,OMEPRAZOLE,TAB DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,9093299,OMEPRAZOLE,O/L,NOT AVLE,PROTON PUMP INHIBITORS,NOT RELEVANT
PPI,OMEPRAZOLE,9857350,OMEPRAZOLE,CAP DR,10MG,PROTON PUMP INHIBITORS,0.5
PPI,OMEPRAZOLE,9857391,OMEPRAZOLE,CAP DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,9857467,OMEPRAZOLE,DR CAP,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,9991011,OMEPRAZOLE,O/PD,NOT AVLE,PROTON PUMP INHIBITORS,NOT RELEVANT
PPI,OMEPRAZOLE,22123268,OMEPRAZOLE,O/SUSP,NOT AVLE,PROTON PUMP INHIBITORS,NOT RELEVANT
PPI,OMEPRAZOLE,66123550,OMEPRAZOLE,CAP,10MG,PROTON PUMP INHIBITORS,0.5
PPI,OMEPRAZOLE,846503,OMEPRAZOLE,CAP,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2190915,OMEPRAZOLE,TAB SR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2230737,OMEPRAZOLE,TAB SR,10MG,PROTON PUMP INHIBITORS,0.5
PPI,OMEPRAZOLE,2119579,OMEPRAZOLE,CAP,10MG,PROTON PUMP INHIBITORS,0.5
PPI,OMEPRAZOLE,2245058,OMEPRAZOLE,CAP,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,9857195,OMEPRAZOLE,TAB SR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2260867,OMEPRAZOLE,TAB SR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,9857267,OMEPRAZOLE,TAB SR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2296446,OMEPRAZOLE,CAP SR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,9857285,OMEPRAZOLE,CAP,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,9857314,OMEPRAZOLE,CAP SR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2320851,OMEPRAZOLE,CAP DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2329433,OMEPRAZOLE,CAP DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,9857341,OMEPRAZOLE,CAP DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,9857342,OMEPRAZOLE,CAP DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,9857343,OMEPRAZOLE,CAP DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2295415,OMEPRAZOLE,TAB DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2348691,OMEPRAZOLE,CAP DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2374870,OMEPRAZOLE,TAB DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2403617,OMEPRAZOLE,CAP DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,9857464,OMEPRAZOLE,DR TAB,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,2416549,OMEPRAZOLE,DR TAB,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,9857500,OMEPRAZOLE,TAB DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE,9857530,OMEPRAZOLE,DR TAB,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE MAGNESIUM,2365677,OMEPRAZOLE MAGNESIUM,DR TAB,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE MAGNESIUM,2449919,OMEPRAZOLE MAGNESIUM,DR TAB,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE MAGNESIUM,2449927,OMEPRAZOLE MAGNESIUM,DR TAB,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE MAGNESIUM,2310260,OMEPRAZOLE MAGNESIUM,TAB DR,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE MAGNESIUM,2420198,OMEPRAZOLE MAGNESIUM,DR TAB,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE MAGNESIUM,2432404,OMEPRAZOLE MAGNESIUM,DR TAB,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE MAGNESIUM,2439549,OMEPRAZOLE MAGNESIUM,DR TAB,20MG,PROTON PUMP INHIBITORS,1
PPI,OMEPRAZOLE MAGNESIUM,9857536,OMEPRAZOLE MAGNESIUM,DR TAB,20MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE MAGNESIUM,2267233,PANTOPRAZOLE MAGNESIUM,TAB ENT,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE MAGNESIUM,2408570,PANTOPRAZOLE MAGNESIUM,DR TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE MAGNESIUM,2441853,PANTOPRAZOLE MAGNESIUM,EC TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE MAGNESIUM,2440628,PANTOPRAZOLE MAGNESIUM,DR TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,238703,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2224151,PANTOPRAZOLE SODIUM,TAB ENT,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2227453,PANTOPRAZOLE SODIUM,EC TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2241804,PANTOPRAZOLE SODIUM,TAB ENT,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2244730,PANTOPRAZOLE SODIUM,TAB ENT,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2285479,PANTOPRAZOLE SODIUM,TAB DR,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2291665,PANTOPRAZOLE SODIUM,IV PWS,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2292912,PANTOPRAZOLE SODIUM,TAB DR,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2294656,PANTOPRAZOLE SODIUM,IV PWS,40MG/VIAL,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2294672,PANTOPRAZOLE SODIUM,IV PWS,40MG/VIAL,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2301075,PANTOPRAZOLE SODIUM,TAB DR,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2305038,PANTOPRAZOLE SODIUM,TAB ENT,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2306727,PANTOPRAZOLE SODIUM,IV PWS,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2307863,PANTOPRAZOLE SODIUM,TAB DR,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2308681,PANTOPRAZOLE SODIUM,TAB DR,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2309858,PANTOPRAZOLE SODIUM,TAB DR,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2309998,PANTOPRAZOLE SODIUM,TAB DR,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2310007,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2310198,PANTOPRAZOLE SODIUM,TAB DR,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2310201,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2316455,PANTOPRAZOLE SODIUM,TAB DR,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2316463,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2318687,PANTOPRAZOLE SODIUM,TAB DR,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2318695,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2328704,PANTOPRAZOLE SODIUM,IV PWS,40MG/VIAL,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2330709,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2334658,PANTOPRAZOLE SODIUM,TAB DR,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2334666,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2336308,PANTOPRAZOLE SODIUM,IV PWS,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2339072,PANTOPRAZOLE SODIUM,TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2340097,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2343789,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2352214,PANTOPRAZOLE SODIUM,IV PWS,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2354179,PANTOPRAZOLE SODIUM,TAB DR,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2358867,PANTOPRAZOLE SODIUM,TAB DR,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2358875,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2363410,PANTOPRAZOLE SODIUM,TAB DR,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2363429,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2370808,PANTOPRAZOLE SODIUM,TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2385740,PANTOPRAZOLE SODIUM,TAB DR,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2385759,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2408414,PANTOPRAZOLE SODIUM,DR TAB,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2416557,PANTOPRAZOLE SODIUM,DR TAB,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2425378,PANTOPRAZOLE SODIUM,EC TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2428172,PANTOPRAZOLE SODIUM,DR TAB,20MG,PROTON PUMP INHIBITORS,0.5
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2428180,PANTOPRAZOLE SODIUM,TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2431327,PANTOPRAZOLE SODIUM,DR TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2439107,PANTOPRAZOLE SODIUM,DR TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2441527,PANTOPRAZOLE SODIUM,PWD VIAL,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2445867,PANTOPRAZOLE SODIUM,DR TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,82229453,PANTOPRAZOLE SODIUM,EC TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2229453,PANTOPRAZOLE SODIUM,TAB ENT,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,239616,PANTOPRAZOLE SODIUM,IV PWS,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2239616,PANTOPRAZOLE SODIUM,IV PWS,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2305046,PANTOPRAZOLE SODIUM,TAB ENT,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2292920,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2285487,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2299585,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2301083,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2308703,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2300486,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2307871,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2309866,PANTOPRAZOLE SODIUM,TAB DR,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2357054,PANTOPRAZOLE SODIUM,DR TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2412969,PANTOPRAZOLE SODIUM,DR TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2417448,PANTOPRAZOLE SODIUM,DR TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2416565,PANTOPRAZOLE SODIUM,DR TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2437945,PANTOPRAZOLE SODIUM,DR TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2415208,PANTOPRAZOLE SODIUM,DR TAB,40MG,PROTON PUMP INHIBITORS,1
PPI - pantoprazole,PANTOPRAZOLE SODIUM,2428164,PANTOPRAZOLE SODIUM,DR TAB,40MG,PROTON PUMP INHIBITORS,1
Glaucoma eye drops ,PILOCARPINE,328197,PILOCARPINE,IO IMP,20MCG,CHOLINERGIC AGONISTS,0.5
Glaucoma eye drops ,PILOCARPINE,328200,PILOCARPINE,IO IMP,20MCG,CHOLINERGIC AGONISTS,0.5
Glaucoma eye drops ,PILOCARPINE,990166,PILOCARPINE,GUM,NOT AVLE,CHOLINERGIC AGONISTS,NOT RELEVANT
Glaucoma eye drops ,PILOCARPINE,22123016,PILOCARPINE,NOT AVLE,0.50%,CHOLINERGIC AGONISTS,8.3
Glaucoma eye drops ,PILOCARPINE,66123912,PILOCARPINE,IO IMP,20MCG,CHOLINERGIC AGONISTS,0.5
Glaucoma eye drops ,PILOCARPINE,2023733,PILOCARPINE,OPH SOL,4%,CHOLINERGIC AGONISTS,1
Glaucoma eye drops ,PILOCARPINE,2023741,PILOCARPINE,OPH SOL,2%,CHOLINERGIC AGONISTS,0.5
Glaucoma eye drops ,PILOCARPINE & TIMOLOL,1905090,PILOCARPINE & TIMOLOL,OPH SOL,4%,CHOLINERGIC AGONISTS,1
Glaucoma eye drops ,PILOCARPINE HBR,278831,PILOCARPINE HBR,OPHTH SOL,2%,NOT IDENTIFIED,0.5
Glaucoma eye drops ,PILOCARPINE HCL,876,PILOCARPINE HCL,OPH SOL,3%,CHOLINERGIC AGONISTS,0.75
Glaucoma eye drops ,PILOCARPINE HCL,28967,PILOCARPINE HCL,OPHTH SOL,1%,CHOLINERGIC AGONISTS,0.25
Glaucoma eye drops ,PILOCARPINE HCL,28975,PILOCARPINE HCL,OPHTH SOL,2%,CHOLINERGIC AGONISTS,0.5
Glaucoma eye drops ,PILOCARPINE HCL,28991,PILOCARPINE HCL,OPHTH SOL,4%,CHOLINERGIC AGONISTS,1
Glaucoma eye drops ,PILOCARPINE HCL,29009,PILOCARPINE HCL,OPHTH SOL,6%,CHOLINERGIC AGONISTS,1.5
Glaucoma eye drops ,PILOCARPINE HCL,252530,PILOCARPINE HCL,OPH SOL,8%,CHOLINERGIC AGONISTS,2
Glaucoma eye drops ,PILOCARPINE HCL,265098,PILOCARPINE HCL,OPH SOL,1%,CHOLINERGIC AGONISTS,0.25
Glaucoma eye drops ,PILOCARPINE HCL,265101,PILOCARPINE HCL,OPH SOL,2%,CHOLINERGIC AGONISTS,0.5
Glaucoma eye drops ,PILOCARPINE HCL,265128,PILOCARPINE HCL,OPHTH SOL,3%,CHOLINERGIC AGONISTS,0.75
Glaucoma eye drops ,PILOCARPINE HCL,281751,PILOCARPINE HCL,OPHTH SOL,0.50%,CHOLINERGIC AGONISTS,8.3
Glaucoma eye drops ,PILOCARPINE HCL,281778,PILOCARPINE HCL,OPH SOL,4%,CHOLINERGIC AGONISTS,1
Glaucoma eye drops ,PILOCARPINE HCL,281786,PILOCARPINE HCL,OPHTH SOL,6%,CHOLINERGIC AGONISTS,1.5
Glaucoma eye drops ,PILOCARPINE HCL,526738,PILOCARPINE HCL,OPH SOL,6%,CHOLINERGIC AGONISTS,1.5
Glaucoma eye drops ,PILOCARPINE HCL,527521,PILOCARPINE HCL,OPHTH SOL,0.50%,CHOLINERGIC AGONISTS,8.3
Glaucoma eye drops ,PILOCARPINE HCL,527548,PILOCARPINE HCL,OPH SOL,1%,CHOLINERGIC AGONISTS,0.25
Glaucoma eye drops ,PILOCARPINE HCL,527556,PILOCARPINE HCL,OPH SOL,2%,CHOLINERGIC AGONISTS,0.5
Glaucoma eye drops ,PILOCARPINE HCL,527564,PILOCARPINE HCL,OPHTH SOL,3%,CHOLINERGIC AGONISTS,0.75
Glaucoma eye drops ,PILOCARPINE HCL,527572,PILOCARPINE HCL,OPH SOL,4%,CHOLINERGIC AGONISTS,1
Glaucoma eye drops ,PILOCARPINE HCL,627739,PILOCARPINE HCL,OPH SOL,1%,CHOLINERGIC AGONISTS,0.25
Glaucoma eye drops ,PILOCARPINE HCL,627747,PILOCARPINE HCL,OPH SOL,2%,CHOLINERGIC AGONISTS,0.5
Glaucoma eye drops ,PILOCARPINE HCL,627755,PILOCARPINE HCL,OPH SOL,4%,CHOLINERGIC AGONISTS,1
Glaucoma eye drops ,PILOCARPINE HCL,725420,PILOCARPINE HCL,OPH SOL,3%,CHOLINERGIC AGONISTS,0.75
Glaucoma eye drops ,PILOCARPINE HCL,772364,PILOCARPINE HCL,OPH SOL,4%,CHOLINERGIC AGONISTS,1
Glaucoma eye drops ,PILOCARPINE HCL,772372,PILOCARPINE HCL,OPH SOL,2%,CHOLINERGIC AGONISTS,0.5
Glaucoma eye drops ,PILOCARPINE HCL,772380,PILOCARPINE HCL,OPH SOL,1%,CHOLINERGIC AGONISTS,0.25
Glaucoma eye drops ,PILOCARPINE HCL,901431,PILOCARPINE HCL,NOT AVLE,5G,CHOLINERGIC AGONISTS,NOT RELEVANT
Glaucoma eye drops ,PILOCARPINE HCL,1907638,PILOCARPINE HCL,OPH SOL,2%,CHOLINERGIC AGONISTS,0.5
Glaucoma eye drops ,PILOCARPINE HCL,1907654,PILOCARPINE HCL,OPH SOL,1%,CHOLINERGIC AGONISTS,0.25
Glaucoma eye drops ,PILOCARPINE HCL,1907662,PILOCARPINE HCL,OPH SOL,4%,CHOLINERGIC AGONISTS,1
Glaucoma eye drops ,PILOCARPINE HCL,22123001,PILOCARPINE HCL,NOT AVLE,NOT AVLE,CHOLINERGIC AGONISTS,NOT RELEVANT
Glaucoma eye drops ,PILOCARPINE HCL,22123015,PILOCARPINE HCL,OPH SOL,0.25%,CHOLINERGIC AGONISTS,6.25
